"BioClimVar","Sys ID","CEC ID","Time_Frame_ID","Statistic.x","Value","SourceData","ScoreDate","X","ecoregion","NS.Map.Value.code","system_name","SqKM_system_ecoregion","type","ELCODE","ELSF_CD","BPS_area_system_sq_KM","percent_of_Total_Distribution","Statistic.y","Percent_ecoregion_affected","Bioclim.Variable","Units"
"bio9",722889,"10.1.6",1,"mean zscore",1.307,"MACA_45_CEMML","3/28/2021",100,"Colorado Plateaus",7066,"Inter_Mountain_Basins_Mat_Saltbush_Shrubland",3289.248,"Inter Mountain Basins Mat Saltbush Shrubland","CES304.783",5203,10939.5846,0.3007,"percent area",31.501,"Mean Temperature of Driest Quarter","C"
"bio9",722889,"10.1.6",1,"mean",4.48,"MACA_45_CEMML","3/28/2021",100,"Colorado Plateaus",7066,"Inter_Mountain_Basins_Mat_Saltbush_Shrubland",3289.248,"Inter Mountain Basins Mat Saltbush Shrubland","CES304.783",5203,10939.5846,0.3007,"percent area",31.501,"Mean Temperature of Driest Quarter","C"
"bio9",722894,"13.1.1",1,"min delta",5.8,"MACA_45_CEMML","3/28/2021",5,"Arizona/New Mexico Mountains",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",104.5062,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,6e-04,"percent area",2.174,"Mean Temperature of Driest Quarter","C"
"bio9",722888,"10.1.3",1,"mean zscore",1.119,"MACA_45_CEMML","3/28/2021",239,"Northern Basin and Range",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",1344.519,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0139,"percent area",4.387,"Mean Temperature of Driest Quarter","C"
"bio9",722896,"10.1.5",1,"min delta",2.94,"MACA_45_CEMML","3/28/2021",65,"Central Basin and Range",7061,"Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",530.4123,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland","CES304.776",4302,27965.5092,0.019,"percent area",59.88,"Mean Temperature of Driest Quarter","C"
"bio9",722888,"6.2.13",1,"min delta",5.36,"MACA_45_CEMML","3/28/2021",337,"Wasatch and Uinta Mountains",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",146.6586,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0015,"percent area",48.529,"Mean Temperature of Driest Quarter","C"
"bio9",740155,"10.1.3",1,"max delta",4.29,"MACA_45_CEMML","3/28/2021",232,"Northern Basin and Range",7017,"Columbia_Plateau_Western_Juniper_Woodland_and_Savanna",1666.4778,"Columbia Plateau Western Juniper Woodland and Savanna","CES304.082",4204,7901.0883,0.2109,"percent area",10.5,"Mean Temperature of Driest Quarter","C"
"bio9",797980,"6.2.13",1,"max delta",16.04,"MACA_45_CEMML","3/28/2021",340,"Wasatch and Uinta Mountains",7054,"Southern_Rocky_Mountain_Ponderosa_Pine_Woodland",1255.0464,"Southern Rocky Mountain Ponderosa Pine Woodland","CES306.648",4241,38899.4481,0.0323,"percent area",47.87,"Mean Temperature of Driest Quarter","C"
"bio9",722889,"10.1.6",1,"min delta",7.82,"MACA_45_CEMML","3/28/2021",100,"Colorado Plateaus",7066,"Inter_Mountain_Basins_Mat_Saltbush_Shrubland",3289.248,"Inter Mountain Basins Mat Saltbush Shrubland","CES304.783",5203,10939.5846,0.3007,"percent area",31.501,"Mean Temperature of Driest Quarter","C"
"bio9",722894,"6.2.14",1,"mean delta",0.0427,"MACA_45_CEMML","3/28/2021",314,"Southern Rockies",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",1579.1841,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,0.0087,"percent area",4.288,"Mean Temperature of Driest Quarter","C"
"bio9",722889,"10.1.4",1,"mean delta",-0.443,"MACA_45_CEMML","3/28/2021",359,"Wyoming Basin",7066,"Inter_Mountain_Basins_Mat_Saltbush_Shrubland",7532.3601,"Inter Mountain Basins Mat Saltbush Shrubland","CES304.783",5203,10939.5846,0.6885,"percent area",0.792,"Mean Temperature of Driest Quarter","C"
"bio9",722889,"10.1.4",1,"mean zscore",0.607,"MACA_45_CEMML","3/28/2021",359,"Wyoming Basin",7066,"Inter_Mountain_Basins_Mat_Saltbush_Shrubland",7532.3601,"Inter Mountain Basins Mat Saltbush Shrubland","CES304.783",5203,10939.5846,0.6885,"percent area",0.792,"Mean Temperature of Driest Quarter","C"
"bio9",722887,"6.2.15",1,"mean zscore",1.138,"MACA_45_CEMML","3/28/2021",158,"Idaho Batholith",7126,"Inter_Mountain_Basins_Montane_Sagebrush_Steppe",5784.7527,"Inter Mountain Basins Montane Sagebrush Steppe","CES304.785",5455,85442.3397,0.0677,"percent area",31.406,"Mean Temperature of Driest Quarter","C"
"bio9",722848,"13.1.1",1,"min delta",3.48,"MACA_45_CEMML","3/28/2021",1,"Arizona/New Mexico Mountains",7052,"Southern_Rocky_Mountain_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland",1149.0174,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","CES306.825",4239,8992.6605,0.1278,"percent area",38.02,"Mean Temperature of Driest Quarter","C"
"bio9",722855,"13.1.1",1,"min delta",3.66,"MACA_45_CEMML","3/28/2021",9,"Arizona/New Mexico Mountains",7107,"Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland",524.1672,"Rocky Mountain Gambel Oak Mixed Montane Shrubland","CES306.818",5313,19905.7419,0.0263,"percent area",13.924,"Mean Temperature of Driest Quarter","C"
"bio9",722888,"6.2.10",1,"max delta",9.59,"MACA_45_CEMML","3/28/2021",191,"Middle Rockies",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",261.711,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0027,"percent area",0.658,"Mean Temperature of Driest Quarter","C"
"bio9",722976,"8.5.2",1,"max delta",13.6,"MACA_45_CEMML","3/28/2021",201,"Mississippi Alluvial Plain",7421,"Central_Tallgrass_Prairie",74.3175,"Central Tallgrass Prairie","CES205.683",7134,241651.1556,3e-04,"percent area",100,"Mean Temperature of Driest Quarter","C"
"bio9",722896,"13.1.1",1,"max delta",7.99,"MACA_45_CEMML","3/28/2021",12,"Arizona/New Mexico Mountains",7061,"Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",938.0367,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland","CES304.776",4302,27965.5092,0.0335,"percent area",37.42,"Mean Temperature of Driest Quarter","C"
"bio9",722888,"10.1.5",1,"max delta",17.57,"MACA_45_CEMML","3/28/2021",62,"Central Basin and Range",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",57601.5057,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.5946,"percent area",38.757,"Mean Temperature of Driest Quarter","C"
"bio9",722888,"10.1.5",1,"mean delta",9.9,"MACA_45_CEMML","3/28/2021",62,"Central Basin and Range",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",57601.5057,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.5946,"percent area",38.757,"Mean Temperature of Driest Quarter","C"
"bio9",722986,"9.4.3",1,"mean zscore",-1.0409,"MACA_45_CEMML","3/28/2021",325,"Southwestern Tablelands",7149,"Western_Great_Plains_Shortgrass_Prairie",93216.2094,"Western Great Plains Shortgrass Prairie","CES303.672",7122,259073.154,0.3598,"percent area",0.0622,"Mean Temperature of Driest Quarter","C"
"bio9",797980,"10.2.1",1,"min delta",3.47,"MACA_45_CEMML","3/28/2021",206,"Mojave Basin and Range",7054,"Southern_Rocky_Mountain_Ponderosa_Pine_Woodland",123.2172,"Southern Rocky Mountain Ponderosa Pine Woodland","CES306.648",4241,38899.4481,0.0032,"percent area",33.82,"Mean Temperature of Driest Quarter","C"
"bio9",722899,"10.1.5",1,"min delta",1.7,"MACA_45_CEMML","3/28/2021",56,"Central Basin and Range",7019,"Great_Basin_Pinyon_Juniper_Woodland",17807.2425,"Great Basin Pinyon Juniper Woodland","CES304.773",4206,22745.7234,0.7829,"percent area",44.7,"Mean Temperature of Driest Quarter","C"
"bio9",722986,"9.4.3",1,"mean delta",-4.434,"MACA_45_CEMML","3/28/2021",325,"Southwestern Tablelands",7149,"Western_Great_Plains_Shortgrass_Prairie",93216.2094,"Western Great Plains Shortgrass Prairie","CES303.672",7122,259073.154,0.3598,"percent area",0.0622,"Mean Temperature of Driest Quarter","C"
"bio9",797980,"12.1.1",1,"mean delta",4.46,"MACA_45_CEMML","3/28/2021",181,"Madrean Archipelago",7054,"Southern_Rocky_Mountain_Ponderosa_Pine_Woodland",110.1033,"Southern Rocky Mountain Ponderosa Pine Woodland","CES306.648",4241,38899.4481,0.0028,"percent area",23.17,"Mean Temperature of Driest Quarter","C"
"bio9",722895,"10.1.2",1,"max delta",7.36,"MACA_45_CEMML","3/28/2021",109,"Columbia Plateau",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",18080.7633,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,0.064,"percent area",8.756,"Mean Temperature of Driest Quarter","C"
"bio9",722850,"6.2.14",1,"max delta",14.9,"MACA_45_CEMML","3/28/2021",309,"Southern Rockies",7051,"Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland",9283.9446,"Southern Rocky Mountain Dry Mesic Montane Mixed Conifer Forest and Woodland","CES306.823",4238,15486.9894,0.5995,"percent area",18.95,"Mean Temperature of Driest Quarter","C"
"bio9",722888,"6.2.10",1,"mean zscore",1.006,"MACA_45_CEMML","3/28/2021",191,"Middle Rockies",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",261.711,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0027,"percent area",0.658,"Mean Temperature of Driest Quarter","C"
"bio9",722953,"8.4.6",1,"max delta",14.3,"MACA_45_CEMML","3/28/2021",41,"Boston Mountains",7364,"Ozark_Ouachita_Dry_Oak_Woodland",3725.6355,"Ozark Ouachita Dry Oak Woodland","CES202.707",4306,58336.0137,0.0639,"percent area",49.3,"Mean Temperature of Driest Quarter","C"
"bio9",722850,"6.2.14",1,"mean zscore",1.13,"MACA_45_CEMML","3/28/2021",309,"Southern Rockies",7051,"Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland",9283.9446,"Southern Rocky Mountain Dry Mesic Montane Mixed Conifer Forest and Woodland","CES306.823",4238,15486.9894,0.5995,"percent area",18.95,"Mean Temperature of Driest Quarter","C"
"bio9",722894,"6.2.9",1,"mean",16.302,"MACA_45_CEMML","3/28/2021",35,"Blue Mountains",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",8634.0006,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,0.0476,"percent area",11.94,"Mean Temperature of Driest Quarter","C"
"bio9",722887,"10.1.4",1,"mean delta",7.85,"MACA_45_CEMML","3/28/2021",364,"Wyoming Basin",7126,"Inter_Mountain_Basins_Montane_Sagebrush_Steppe",10909.1934,"Inter Mountain Basins Montane Sagebrush Steppe","CES304.785",5455,85442.3397,0.1277,"percent area",11.382,"Mean Temperature of Driest Quarter","C"
"bio9",722894,"10.1.3",1,"max delta",12.74,"MACA_45_CEMML","3/28/2021",235,"Northern Basin and Range",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",32139.2691,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,0.1773,"percent area",4.886,"Mean Temperature of Driest Quarter","C"
"bio9",722984,"6.2.10",1,"mean",-2.52,"MACA_45_CEMML","3/28/2021",195,"Middle Rockies",7141,"Northwestern_Great_Plains_Mixedgrass_Prairie",5226.1281,"Northwestern Great Plains Mixedgrass Prairie","CES303.674",7114,425532.0987,0.0123,"percent area",2.43,"Mean Temperature of Driest Quarter","C"
"bio9",722894,"10.1.3",1,"mean delta",6.1815,"MACA_45_CEMML","3/28/2021",235,"Northern Basin and Range",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",32139.2691,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,0.1773,"percent area",4.886,"Mean Temperature of Driest Quarter","C"
"bio9",797980,"6.2.14",1,"mean",6.81,"MACA_45_CEMML","3/28/2021",310,"Southern Rockies",7054,"Southern_Rocky_Mountain_Ponderosa_Pine_Woodland",13369.8033,"Southern Rocky Mountain Ponderosa Pine Woodland","CES306.648",4241,38899.4481,0.3437,"percent area",14.26,"Mean Temperature of Driest Quarter","C"
"bio9",797980,"6.2.14",1,"min delta",-12.34,"MACA_45_CEMML","3/28/2021",310,"Southern Rockies",7054,"Southern_Rocky_Mountain_Ponderosa_Pine_Woodland",13369.8033,"Southern Rocky Mountain Ponderosa Pine Woodland","CES306.648",4241,38899.4481,0.3437,"percent area",14.26,"Mean Temperature of Driest Quarter","C"
"bio9",722887,"6.2.14",1,"mean zscore",0.993,"MACA_45_CEMML","3/28/2021",304,"Southern Rockies",7126,"Inter_Mountain_Basins_Montane_Sagebrush_Steppe",6170.2398,"Inter Mountain Basins Montane Sagebrush Steppe","CES304.785",5455,85442.3397,0.0722,"percent area",16.379,"Mean Temperature of Driest Quarter","C"
"bio9",722976,"8.4.5",1,"mean",13.8,"MACA_45_CEMML","3/28/2021",265,"Ozark Highlands",7421,"Central_Tallgrass_Prairie",929.3454,"Central Tallgrass Prairie","CES205.683",7134,241651.1556,0.0038,"percent area",2.62,"Mean Temperature of Driest Quarter","C"
"bio9",722889,"10.1.4",1,"max delta",14.1,"MACA_45_CEMML","3/28/2021",359,"Wyoming Basin",7066,"Inter_Mountain_Basins_Mat_Saltbush_Shrubland",7532.3601,"Inter Mountain Basins Mat Saltbush Shrubland","CES304.783",5203,10939.5846,0.6885,"percent area",0.792,"Mean Temperature of Driest Quarter","C"
"bio9",722888,"13.1.1",1,"min delta",3.78,"MACA_45_CEMML","3/28/2021",7,"Arizona/New Mexico Mountains",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",1718.8848,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0177,"percent area",28.842,"Mean Temperature of Driest Quarter","C"
"bio9",722986,"9.4.3",1,"min delta",-4.56,"MACA_45_CEMML","3/28/2021",325,"Southwestern Tablelands",7149,"Western_Great_Plains_Shortgrass_Prairie",93216.2094,"Western Great Plains Shortgrass Prairie","CES303.672",7122,259073.154,0.3598,"percent area",0.0622,"Mean Temperature of Driest Quarter","C"
"bio9",722855,"6.2.14",1,"max delta",15.53,"MACA_45_CEMML","3/28/2021",308,"Southern Rockies",7107,"Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland",6254.6499,"Rocky Mountain Gambel Oak Mixed Montane Shrubland","CES306.818",5313,19905.7419,0.3142,"percent area",25.372,"Mean Temperature of Driest Quarter","C"
"bio9",722663,"8.5.2",1,"max delta",13.8,"MACA_45_CEMML","3/28/2021",202,"Mississippi Alluvial Plain",7310,"North_Central_Interior_Dry_Mesic_Oak_Forest_and_Woodland",54.6588,"North Central Interior Dry Mesic Oak Forest and Woodland","CES202.046",4116,141605.9334,4e-04,"percent area",100,"Mean Temperature of Driest Quarter","C"
"bio9",722856,"6.2.14",1,"min delta",-4.74,"MACA_45_CEMML","3/28/2021",307,"Southern Rockies",7147,"Western_Great_Plains_Foothill_and_Piedmont_Grassland",479.0421,"Western Great Plains Foothill and Piedmont Grassland","CES303.817",7120,12692.0763,0.0377,"percent area",0.813,"Mean Temperature of Driest Quarter","C"
"bio9",722848,"6.2.13",1,"min delta",1.75,"MACA_45_CEMML","3/28/2021",339,"Wasatch and Uinta Mountains",7052,"Southern_Rocky_Mountain_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland",1656.9846,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","CES306.825",4239,8992.6605,0.1843,"percent area",40.74,"Mean Temperature of Driest Quarter","C"
"bio9",722889,"10.1.6",1,"max delta",21.4,"MACA_45_CEMML","3/28/2021",100,"Colorado Plateaus",7066,"Inter_Mountain_Basins_Mat_Saltbush_Shrubland",3289.248,"Inter Mountain Basins Mat Saltbush Shrubland","CES304.783",5203,10939.5846,0.3007,"percent area",31.501,"Mean Temperature of Driest Quarter","C"
"bio9",722896,"10.1.5",1,"mean zscore",1.28,"MACA_45_CEMML","3/28/2021",65,"Central Basin and Range",7061,"Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",530.4123,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland","CES304.776",4302,27965.5092,0.019,"percent area",59.88,"Mean Temperature of Driest Quarter","C"
"bio9",722888,"6.2.13",1,"max delta",13.69,"MACA_45_CEMML","3/28/2021",337,"Wasatch and Uinta Mountains",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",146.6586,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0015,"percent area",48.529,"Mean Temperature of Driest Quarter","C"
"bio9",722896,"6.2.13",1,"min delta",1.75,"MACA_45_CEMML","3/28/2021",334,"Wasatch and Uinta Mountains",7061,"Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",6012.9621,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland","CES304.776",4302,27965.5092,0.215,"percent area",48.91,"Mean Temperature of Driest Quarter","C"
"bio9",722976,"8.5.2",1,"mean delta",12,"MACA_45_CEMML","3/28/2021",201,"Mississippi Alluvial Plain",7421,"Central_Tallgrass_Prairie",74.3175,"Central Tallgrass Prairie","CES205.683",7134,241651.1556,3e-04,"percent area",100,"Mean Temperature of Driest Quarter","C"
"bio9",722986,"9.4.3",1,"mean",7.44,"MACA_45_CEMML","3/28/2021",325,"Southwestern Tablelands",7149,"Western_Great_Plains_Shortgrass_Prairie",93216.2094,"Western Great Plains Shortgrass Prairie","CES303.672",7122,259073.154,0.3598,"percent area",0.0622,"Mean Temperature of Driest Quarter","C"
"bio9",797980,"12.1.1",1,"max delta",5.83,"MACA_45_CEMML","3/28/2021",181,"Madrean Archipelago",7054,"Southern_Rocky_Mountain_Ponderosa_Pine_Woodland",110.1033,"Southern Rocky Mountain Ponderosa Pine Woodland","CES306.648",4241,38899.4481,0.0028,"percent area",23.17,"Mean Temperature of Driest Quarter","C"
"bio9",722984,"10.1.4",1,"mean zscore",1.048,"MACA_45_CEMML","3/28/2021",355,"Wyoming Basin",7141,"Northwestern_Great_Plains_Mixedgrass_Prairie",1140.7635,"Northwestern Great Plains Mixedgrass Prairie","CES303.674",7114,425532.0987,0.0027,"percent area",1.75,"Mean Temperature of Driest Quarter","C"
"bio9",722953,"8.3.2",1,"min delta",10.59,"MACA_45_CEMML","3/28/2021",166,"Interior River Valleys and Hills",7364,"Ozark_Ouachita_Dry_Oak_Woodland",337.6728,"Ozark Ouachita Dry Oak Woodland","CES202.707",4306,58336.0137,0.0058,"percent area",40.9,"Mean Temperature of Driest Quarter","C"
"bio9",722888,"10.1.8",1,"mean zscore",1.044,"MACA_45_CEMML","3/28/2021",282,"Snake River Plain",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",1599.9525,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0165,"percent area",4.416,"Mean Temperature of Driest Quarter","C"
"bio9",722887,"9.3.3",1,"max delta",8.29,"MACA_45_CEMML","3/28/2021",262,"Northwestern Great Plains",7126,"Inter_Mountain_Basins_Montane_Sagebrush_Steppe",2835.8991,"Inter Mountain Basins Montane Sagebrush Steppe","CES304.785",5455,85442.3397,0.0332,"percent area",0.254,"Mean Temperature of Driest Quarter","C"
"bio9",722894,"10.1.4",1,"max delta",14.91,"MACA_45_CEMML","3/28/2021",366,"Wyoming Basin",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",36768.1113,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,0.2029,"percent area",6.778,"Mean Temperature of Driest Quarter","C"
"bio9",722887,"10.1.2",1,"min delta",1.4,"MACA_45_CEMML","3/28/2021",108,"Columbia Plateau",7126,"Inter_Mountain_Basins_Montane_Sagebrush_Steppe",1773.0009,"Inter Mountain Basins Montane Sagebrush Steppe","CES304.785",5455,85442.3397,0.0208,"percent area",2.2,"Mean Temperature of Driest Quarter","C"
"bio9",722895,"10.1.7",1,"mean",11.48,"MACA_45_CEMML","3/28/2021",19,"Arizona/New Mexico Plateau",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",22212.9945,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,0.0786,"percent area",14.22,"Mean Temperature of Driest Quarter","C"
"bio9",722894,"6.2.3",1,"mean zscore",1.0491,"MACA_45_CEMML","3/28/2021",104,"Columbia Mountains/Northern Rockies",7125,"Inter_Mountain_Basins_Big_Sagebrush_Steppe",874.9701,"Inter Mountain Basins Big Sagebrush Steppe","CES304.778",5454,181241.4852,0.0048,"percent area",10.379,"Mean Temperature of Driest Quarter","C"
"bio9",722888,"6.2.10",1,"min delta",9.59,"MACA_45_CEMML","3/28/2021",191,"Middle Rockies",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",261.711,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0027,"percent area",0.658,"Mean Temperature of Driest Quarter","C"
"bio9",722896,"13.1.1",1,"mean delta",5.33,"MACA_45_CEMML","3/28/2021",12,"Arizona/New Mexico Mountains",7061,"Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",938.0367,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland","CES304.776",4302,27965.5092,0.0335,"percent area",37.42,"Mean Temperature of Driest Quarter","C"
"bio9",722896,"13.1.1",1,"mean zscore",1.26,"MACA_45_CEMML","3/28/2021",12,"Arizona/New Mexico Mountains",7061,"Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",938.0367,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland","CES304.776",4302,27965.5092,0.0335,"percent area",37.42,"Mean Temperature of Driest Quarter","C"
"bio9",722848,"10.1.3",1,"max delta",12.13,"MACA_45_CEMML","3/28/2021",230,"Northern Basin and Range",7052,"Southern_Rocky_Mountain_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland",199.0008,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","CES306.825",4239,8992.6605,0.0221,"percent area",7.51,"Mean Temperature of Driest Quarter","C"
"bio9",722953,"8.3.2",1,"mean zscore",1.23,"MACA_45_CEMML","3/28/2021",166,"Interior River Valleys and Hills",7364,"Ozark_Ouachita_Dry_Oak_Woodland",337.6728,"Ozark Ouachita Dry Oak Woodland","CES202.707",4306,58336.0137,0.0058,"percent area",40.9,"Mean Temperature of Driest Quarter","C"
"bio9",722898,"6.2.8",1,"mean",16.44,"MACA_45_CEMML","3/28/2021",123,"Eastern Cascades Slopes and Foothills",7079,"Great_Basin_Xeric_Mixed_Sagebrush_Shrubland",333.6795,"Great Basin Xeric Mixed Sagebrush Shrubland","CES304.774",5256,62531.1171,0.0053,"percent area",45.78,"Mean Temperature of Driest Quarter","C"
"bio9",722888,"9.4.3",1,"mean",11.77,"MACA_45_CEMML","3/28/2021",320,"Southwestern Tablelands",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",2059.3278,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0213,"percent area",0.162,"Mean Temperature of Driest Quarter","C"
"bio9",722888,"10.1.8",1,"mean delta",3.58,"MACA_45_CEMML","3/28/2021",282,"Snake River Plain",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",1599.9525,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0165,"percent area",4.416,"Mean Temperature of Driest Quarter","C"
"bio9",722899,"10.1.3",1,"min delta",1.91,"MACA_45_CEMML","3/28/2021",231,"Northern Basin and Range",7019,"Great_Basin_Pinyon_Juniper_Woodland",1198.6866,"Great Basin Pinyon Juniper Woodland","CES304.773",4206,22745.7234,0.0527,"percent area",14.6,"Mean Temperature of Driest Quarter","C"
"bio9",722848,"6.2.14",1,"mean",6.58,"MACA_45_CEMML","3/28/2021",303,"Southern Rockies",7052,"Southern_Rocky_Mountain_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland",4853.7468,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","CES306.825",4239,8992.6605,0.5397,"percent area",22.42,"Mean Temperature of Driest Quarter","C"
"bio9",722899,"10.1.6",1,"mean zscore",1.09,"MACA_45_CEMML","3/28/2021",93,"Colorado Plateaus",7019,"Great_Basin_Pinyon_Juniper_Woodland",92.2752,"Great Basin Pinyon Juniper Woodland","CES304.773",4206,22745.7234,0.0041,"percent area",16.7,"Mean Temperature of Driest Quarter","C"
"bio9",722899,"10.1.6",1,"max delta",6.35,"MACA_45_CEMML","3/28/2021",93,"Colorado Plateaus",7019,"Great_Basin_Pinyon_Juniper_Woodland",92.2752,"Great Basin Pinyon Juniper Woodland","CES304.773",4206,22745.7234,0.0041,"percent area",16.7,"Mean Temperature of Driest Quarter","C"
"bio9",722896,"10.1.6",1,"mean zscore",1.27,"MACA_45_CEMML","3/28/2021",88,"Colorado Plateaus",7061,"Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",699.4107,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland","CES304.776",4302,27965.5092,0.025,"percent area",44.53,"Mean Temperature of Driest Quarter","C"
"bio9",722895,"9.3.3",1,"mean delta",-6.76,"MACA_45_CEMML","3/28/2021",254,"Northwestern Great Plains",7080,"Inter_Mountain_Basins_Big_Sagebrush_Shrubland",2934.6705,"Inter Mountain Basins Big Sagebrush Shrubland","CES304.777",5257,282536.1486,0.0104,"percent area",0.491,"Mean Temperature of Driest Quarter","C"
"bio9",722953,"8.4.7",1,"max delta",13,"MACA_45_CEMML","3/28/2021",29,"Arkansas Valley",7364,"Ozark_Ouachita_Dry_Oak_Woodland",2238.3216,"Ozark Ouachita Dry Oak Woodland","CES202.707",4306,58336.0137,0.0384,"percent area",40.8,"Mean Temperature of Driest Quarter","C"
"bio9",722888,"6.2.13",1,"mean zscore",1.17,"MACA_45_CEMML","3/28/2021",337,"Wasatch and Uinta Mountains",7081,"Inter_Mountain_Basins_Mixed_Salt_Desert_Scrub",146.6586,"Inter Mountain Basins Mixed Salt Desert Scrub","CES304.784",5258,96871.1967,0.0015,"percent area",48.529,"Mean Temperature of Driest Quarter","C"
"bio9",722896,"6.2.13",1,"max delta",15.79,"MACA_45_CEMML","3/28/2021",334,"Wasatch and Uinta Mountains",7061,"Inter_Mountain_Basins_Aspen_Mixed_Conifer_Forest_and_Woodland",6012.9621,"Inter Mountain Basins Aspen Mixed Conifer Forest and Woodland","CES304.776",4302,27965.5092,0.215,"percent area",48.91,"Mean Temperature of Driest Quarter","C"
"bio9",722887,"6.2.9",1,"mean",15.754,"MACA_45_CEMML","3/28/2021",38,"Blue Mountains",7126,"Inter_Mountain_Basins_Montane_Sagebrush_Steppe",4564.3257,"Inter Mountain Basins Montane Sagebrush Steppe","CES304.785",5455,85442.3397,0.0534,"percent area",17.145,"Mean Temperature of Driest Quarter","C"
