"Time_Frame_ID","Scenario","system","CEC.ecoregion","Bioclim.Variable","Units","mean zscore","mean(baseline)","mean delta","min delta","max delta","Percent_ecoregion_affected","SqKM_Ecoreg_system","SqKm_ecoregion_affected","Percent_of_Total_Distribution","Percent_system_affected","Total_SqKM_system_BPS","Sys.ID","cec_ID","ScoreDate"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Colorado Plateaus","Max Temperature of Warmest Month","C",1.1,29.2,1.59,1.42,1.7,44.03,5005.6947,220400.737641,25.15,0.251469888695784,19905.7419,722855,"10.1.6","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Colorado Plateaus","Mean Temperature of Driest Quarter","C",1.27,10.98,11.76,4.64,17.31,33.6,5005.6947,168191.34192,25.15,0.251469888695784,19905.7419,722855,"10.1.6","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Colorado Plateaus","Mean Temperature of Wettest Quarter","C",0.323,16.52,2.2,-13.02,11.61,36.57,5005.6947,183058.255179,25.15,0.251469888695784,19905.7419,722855,"10.1.6","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Colorado Plateaus","Min Temperature of Coldest Month","C",1.37,-9.4,1.83,1.06,3.02,86.8,5005.6947,434494.29996,25.15,0.251469888695784,19905.7419,722855,"10.1.6","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Colorado Plateaus","Temperature Annual Range (BIO5-BIO6)","C",-1.01,34.8,-1.83,-1.88,-1.8,0.5,5005.6947,2522.8701288,25.15,0.251469888695784,19905.7419,722855,"10.1.6","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","High Plains","Annual Mean Temperature","C",1.21,11.53,1.31,1.22,1.43,100,98.982,9898.2,0.5,0.00497253508546697,19905.7419,722855,"9.4.1","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","High Plains","Max Temperature of Warmest Month","C",1.03,30.2,1.44,1.43,1.46,11.27,98.982,1115.329176,0.5,0.00497253508546697,19905.7419,722855,"9.4.1","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","High Plains","Mean Temperature of Wettest Quarter","C",1.21,20.35,4.17,3,5.63,22.54,98.982,2231.05428,0.5,0.00497253508546697,19905.7419,722855,"9.4.1","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","High Plains","Min Temperature of Coldest Month","C",1.39,-7.63,2.6,1.93,3,100,98.982,9898.2,0.5,0.00497253508546697,19905.7419,722855,"9.4.1","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","High Plains","Precipitation of Warmest Quarter","mm",1.19,192,130,112.3,141,64.8,98.982,6414.0336,0.5,0.00497253508546697,19905.7419,722855,"9.4.1","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","High Plains","Precipitation of Wettest Quarter","mm",1.16,191,129,109.7,141,88.73,98.982,8782.67286,0.5,0.00497253508546697,19905.7419,722855,"9.4.1","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Mojave Basin and Range","Annual Mean Temperature","C",1.75,10.65,1.31,1.28,1.39,100,126.6516,12665.16,0.64,0.00636256616991502,19905.7419,722855,"10.2.1","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Mojave Basin and Range","Isothermality (BIO2/BIO7) (* 100)","Percent",1.03,39,2.01,1.9,2.07,6.1,126.6516,772.27079616,0.64,0.00636256616991502,19905.7419,722855,"10.2.1","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Mojave Basin and Range","Mean Temperature of Driest Quarter","C",1.01,12.97,5.47,5.47,5.47,1.22,126.6516,154.514952,0.64,0.00636256616991502,19905.7419,722855,"10.2.1","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Mojave Basin and Range","Mean Temperature of Wettest Quarter","C",1.065,21.55,8.86,8.53,9.2,2.44,126.6516,309.029904,0.64,0.00636256616991502,19905.7419,722855,"10.2.1","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Mojave Basin and Range","Min Temperature of Coldest Month","C",1.97,-4.54,2.32,2.01,2.57,100,126.6516,12665.16,0.64,0.00636256616991502,19905.7419,722855,"10.2.1","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Mojave Basin and Range","Precipitation of Wettest Quarter","mm",1.04,175,110,105.2,115,2.44,126.6516,309.029904,0.64,0.00636256616991502,19905.7419,722855,"10.2.1","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southern Rockies","Annual Mean Temperature","C",1.51,5.84,1.27,1.18,1.4,100,6254.6499,625464.99,31.42,0.314213352680917,19905.7419,722855,"6.2.14","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southern Rockies","Isothermality (BIO2/BIO7) (* 100)","Percent",1.01,42.8,2.32,2.32,2.32,0.04,6254.6499,238.92762618,31.42,0.314213352680917,19905.7419,722855,"6.2.14","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southern Rockies","Max Temperature of Warmest Month","C",1.13,25.7,1.55,1.31,1.7,76.23,6254.6499,476791.961877,31.42,0.314213352680917,19905.7419,722855,"6.2.14","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southern Rockies","Mean Temperature of Driest Quarter","C",1.11,11.29,8.95,-9.87,16.25,26.52,6254.6499,165873.315348,31.42,0.314213352680917,19905.7419,722855,"6.2.14","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southern Rockies","Mean Temperature of Wettest Quarter","C",0.722,12.44,4.67,-12.11,11.87,36.32,6254.6499,227168.884368,31.42,0.314213352680917,19905.7419,722855,"6.2.14","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southern Rockies","Min Temperature of Coldest Month","C",1.3,-12.07,1.74,1.01,2.99,96.5,6254.6499,603573.71535,31.42,0.314213352680917,19905.7419,722855,"6.2.14","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southern Rockies","Precipitation of Coldest Quarter","mm",1.02,306,224,224,224,0.04,6254.6499,238.92762618,31.42,0.314213352680917,19905.7419,722855,"6.2.14","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southern Rockies","Precipitation of Warmest Quarter","mm",1.18,193,134,63.8,208,13.9,6254.6499,86939.63361,31.42,0.314213352680917,19905.7419,722855,"6.2.14","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southern Rockies","Precipitation of Wettest Quarter","mm",1.17,185,128,73.8,224,21.86,6254.6499,136726.646814,31.42,0.314213352680917,19905.7419,722855,"6.2.14","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southwestern Tablelands","Annual Mean Temperature","C",1.27,9.99,1.26,1.19,1.42,100,941.4063,94140.63,4.73,0.0472932033746504,19905.7419,722855,"9.4.3","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southwestern Tablelands","Isothermality (BIO2/BIO7) (* 100)","Percent",1.03,43.1,2.42,2.38,2.48,0.66,941.4063,625.0937832,4.73,0.0472932033746504,19905.7419,722855,"9.4.3","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southwestern Tablelands","Max Temperature of Warmest Month","C",1.03,29.1,1.42,1.4,1.44,1.33,941.4063,1250.1875664,4.73,0.0472932033746504,19905.7419,722855,"9.4.3","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southwestern Tablelands","Mean Temperature of Driest Quarter","C",-1.12,6.78,-4.94,-5.26,-4.4,2.39,941.4063,2249.961057,4.73,0.0472932033746504,19905.7419,722855,"9.4.3","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southwestern Tablelands","Mean Temperature of Wettest Quarter","C",1.149,19.59,4.43,1.39,9,29.08,941.4063,27376.095204,4.73,0.0472932033746504,19905.7419,722855,"9.4.3","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southwestern Tablelands","Min Temperature of Coldest Month","C",1.45,-8.67,2.39,1.73,3.04,100,941.4063,94140.63,4.73,0.0472932033746504,19905.7419,722855,"9.4.3","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southwestern Tablelands","Precipitation of Warmest Quarter","mm",1.26,201,142,78.9,198,88.2,941.4063,83032.03566,4.73,0.0472932033746504,19905.7419,722855,"9.4.3","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Southwestern Tablelands","Precipitation of Wettest Quarter","mm",1.27,203,143,81.4,198,90.44,941.4063,85140.785772,4.73,0.0472932033746504,19905.7419,722855,"9.4.3","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Wasatch and Uinta Mountains","Annual Mean Temperature","C",1.65,6.54,1.4,1.31,1.48,100,4243.8816,424388.16,21.32,0.213198866001573,19905.7419,722855,"6.2.13","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Wasatch and Uinta Mountains","Isothermality (BIO2/BIO7) (* 100)","Percent",1.21,40.4,2.64,1.91,3.33,23.61,4243.8816,100190.82997728,21.32,0.213198866001573,19905.7419,722855,"6.2.13","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Wasatch and Uinta Mountains","Mean Temperature of Driest Quarter","C",1.19,13.83,8.22,1.89,15.64,38.97,4243.8816,165384.065952,21.32,0.213198866001573,19905.7419,722855,"6.2.13","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Wasatch and Uinta Mountains","Mean Temperature of Wettest Quarter","C",-0.422,7.59,-2.91,-10.84,9.76,13.48,4243.8816,57207.523968,21.32,0.213198866001573,19905.7419,722855,"6.2.13","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Wasatch and Uinta Mountains","Min Temperature of Coldest Month","C",1.52,-9.98,2.6,1.4,3.55,100,4243.8816,424388.16,21.32,0.213198866001573,19905.7419,722855,"6.2.13","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Wasatch and Uinta Mountains","Precipitation of Coldest Quarter","mm",1.05,350,263,166,406,2.55,4243.8816,10815.95664576,21.32,0.213198866001573,19905.7419,722855,"6.2.13","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Wasatch and Uinta Mountains","Precipitation of Wettest Quarter","mm",1.04,363,260,166.3,406,3.15,4243.8816,13368.22704,21.32,0.213198866001573,19905.7419,722855,"6.2.13","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Wasatch and Uinta Mountains","Temperature Annual Range (BIO5-BIO6)","C",-1.05,35.5,-2.06,-2.32,-1.79,10.66,4243.8816,45256.7533824,21.32,0.213198866001573,19905.7419,722855,"6.2.13","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Wyoming Basin","Annual Mean Temperature","C",1.69,6.34,1.38,1.25,1.43,100,325.6362,32563.62,1.64,0.0163589079792098,19905.7419,722855,"10.1.4","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Wyoming Basin","Mean Temperature of Driest Quarter","C",1.3,4.62,13.06,8.82,17.31,70.99,325.6362,23116.913838,1.64,0.0163589079792098,19905.7419,722855,"10.1.4","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Wyoming Basin","Mean Temperature of Wettest Quarter","C",-0.992,-1.44,-7.26,-11.25,5.95,6.79,325.6362,2211.069798,1.64,0.0163589079792098,19905.7419,722855,"10.1.4","3/28/2021"
1,"rmp_45","Rocky_Mountain_Gambel_Oak_Mixed_Montane_Shrubland","Wyoming Basin","Min Temperature of Coldest Month","C",1.14,-13.16,1.57,1.35,2.76,80.9,325.6362,26343.96858,1.64,0.0163589079792098,19905.7419,722855,"10.1.4","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Arkansas Valley","Annual Mean Temperature","C",1.01,16.5,1.24,1.24,1.25,4.17,1703.0574,7101.749358,1.58,0.015764718249543,108029.6757,722974,"8.4.7","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Central Great Plains","Annual Mean Temperature","C",1.11,14.7,1.4,1.23,1.47,66.21,35095.0563,2323643.677623,32.49,0.324864960230553,108029.6757,722974,"9.4.2","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Central Great Plains","Mean Temperature of Wettest Quarter","C",1.16,24.1,4.88,3.69,6.56,36.59,35095.0563,1284128.110017,32.49,0.324864960230553,108029.6757,722974,"9.4.2","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Central Great Plains","Min Temperature of Coldest Month","C",1.03,-6.64,2.5,2.17,2.86,16.9,35095.0563,593106.45147,32.49,0.324864960230553,108029.6757,722974,"9.4.2","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Central Great Plains","Precipitation of Warmest Quarter","mm",1.03,324,207,197,219,2.06,35095.0563,72295.815978,32.49,0.324864960230553,108029.6757,722974,"9.4.2","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Central Great Plains","Precipitation of Wettest Quarter","mm",1.08,339,229,173,276,44.3,35095.0563,1554710.99409,32.49,0.324864960230553,108029.6757,722974,"9.4.2","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Central Irregular Plains","Annual Mean Temperature","C",1.05,13.9,1.26,1.2,1.37,92.81,29774.5065,2763371.948265,27.56,0.275614143123823,108029.6757,722974,"9.2.4","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Central Irregular Plains","Mean Temperature of Wettest Quarter","C",1.26,22.2,4.75,3.61,6.01,47.97,29774.5065,1428283.076805,27.56,0.275614143123823,108029.6757,722974,"9.2.4","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Central Irregular Plains","Precipitation of Wettest Quarter","mm",1.03,391,263,228,286,29.6,29774.5065,881325.3924,27.56,0.275614143123823,108029.6757,722974,"9.2.4","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Cross Timbers","Annual Mean Temperature","C",1.04,15.5,1.27,1.22,1.31,10.39,17588.3238,182742.684282,16.28,0.162810113850967,108029.6757,722974,"9.4.5","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Cross Timbers","Mean Temperature of Driest Quarter","C",-0.882,16.2,-7.8,-10.9,10.93,4.49,17588.3238,78971.573862,16.28,0.162810113850967,108029.6757,722974,"9.4.5","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Cross Timbers","Mean Temperature of Wettest Quarter","C",1.08,23.3,5.35,4.31,6.05,5.16,17588.3238,90755.750808,16.28,0.162810113850967,108029.6757,722974,"9.4.5","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Cross Timbers","Precipitation of Wettest Quarter","mm",1.03,375,258,199,290,10.6,17588.3238,186436.23228,16.28,0.162810113850967,108029.6757,722974,"9.4.5","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","East Central Texas Plains","Mean Temperature of Driest Quarter","C",-1.093,27.7,-10.55,-10.8,-10.26,5.71,172.7892,986.626332,0.16,0.00159946050823885,108029.6757,722974,"8.3.8","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Flint Hills","Annual Mean Temperature","C",1.11,13.5,1.35,1.26,1.41,100,17758.4805,1775848.05,16.44,0.164385206055006,108029.6757,722974,"9.4.4","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Flint Hills","Mean Temperature of Wettest Quarter","C",1.14,23.1,4.43,3.47,5.86,67.97,17758.4805,1207043.919585,16.44,0.164385206055006,108029.6757,722974,"9.4.4","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Flint Hills","Min Temperature of Coldest Month","C",1.02,-8.21,2.67,2.56,2.72,8.68,17758.4805,154143.61074,16.44,0.164385206055006,108029.6757,722974,"9.4.4","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Flint Hills","Precipitation of Warmest Quarter","mm",1.01,345,217,202,228,3.22,17758.4805,57182.30721,16.44,0.164385206055006,108029.6757,722974,"9.4.4","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Flint Hills","Precipitation of Wettest Quarter","mm",1.07,371,247,217,286,98.5,17758.4805,1749210.32925,16.44,0.164385206055006,108029.6757,722974,"9.4.4","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Ozark Highlands","Annual Mean Temperature","C",1.1,13.8,1.29,1.23,1.36,100,4772.6739,477267.39,4.42,0.0441792856367891,108029.6757,722974,"8.4.5","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","South Central Plains","Mean Temperature of Driest Quarter","C",-1.092,12.1,-10.39,-10.7,-9.84,30,374.3334,11230.002,0.35,0.00346509787773065,108029.6757,722974,"8.3.7","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","South Central Plains","Mean Temperature of Wettest Quarter","C",1.04,21.7,5.19,5.19,5.2,1.18,374.3334,441.713412,0.35,0.00346509787773065,108029.6757,722974,"8.3.7","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Southwestern Tablelands","Annual Mean Temperature","C",1.17,14.4,1.46,1.44,1.48,100,371.628,37162.8,0.34,0.00344005475895361,108029.6757,722974,"9.4.3","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Southwestern Tablelands","Mean Temperature of Wettest Quarter","C",1.15,24.2,4.9,4.41,5.42,90,371.628,33446.52,0.34,0.00344005475895361,108029.6757,722974,"9.4.3","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Southwestern Tablelands","Min Temperature of Coldest Month","C",1.06,-6.26,2.38,2.27,2.49,100,371.628,37162.8,0.34,0.00344005475895361,108029.6757,722974,"9.4.3","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Southwestern Tablelands","Precipitation of Wettest Quarter","mm",1.04,289,185,167,203,47.3,371.628,17578.0044,0.34,0.00344005475895361,108029.6757,722974,"9.4.3","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Texas Blackland Prairies","Mean Temperature of Driest Quarter","C",-1.136,12.3,-9.63,-11,-8.82,42.86,54.3186,2328.095196,0.05,0.000502811839876698,108029.6757,722974,"9.4.7","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Texas Blackland Prairies","Mean Temperature of Wettest Quarter","C",1.08,26,5.35,5,5.77,52.38,54.3186,2845.208268,0.05,0.000502811839876698,108029.6757,722974,"9.4.7","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Western Corn Belt Plains","Annual Mean Temperature","C",1.16,12.5,1.34,1.24,1.42,100,310.3596,31035.96,0.29,0.00287291059599099,108029.6757,722974,"9.2.3","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Western Corn Belt Plains","Mean Temperature of Wettest Quarter","C",1.19,22.2,4.18,3.45,5.36,67.53,310.3596,20958.583788,0.29,0.00287291059599099,108029.6757,722974,"9.2.3","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Western Corn Belt Plains","Min Temperature of Coldest Month","C",1.05,-8.78,2.71,2.65,2.78,29.9,310.3596,9279.75204,0.29,0.00287291059599099,108029.6757,722974,"9.2.3","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Western Corn Belt Plains","Precipitation of Warmest Quarter","mm",1.02,344,215,209,218,9.28,310.3596,2880.137088,0.29,0.00287291059599099,108029.6757,722974,"9.2.3","3/28/2021"
1,"rmp_45","Southeastern_Great_Plains_Tallgrass_Prairie","Western Corn Belt Plains","Precipitation of Wettest Quarter","mm",1.05,369,231,212,244,43.8,310.3596,13593.75048,0.29,0.00287291059599099,108029.6757,722974,"9.2.3","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Mountains","Annual Mean Temperature","C",1.39,9.26,1.23,1.15,1.36,100,2503.1997,250319.97,16.16,0.16163242805603,15486.9894,722850,"13.1.1","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Mountains","Isothermality (BIO2/BIO7) (* 100)","Percent",1.09,47.5,2.38,2.01,3.44,58.73,2503.1997,147009.91454136,16.16,0.16163242805603,15486.9894,722850,"13.1.1","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Mountains","Max Temperature of Warmest Month","C",1.1,27,1.54,1.46,1.62,4.75,2503.1997,11890.198575,16.16,0.16163242805603,15486.9894,722850,"13.1.1","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Mountains","Mean Temperature of Driest Quarter","C",1.236,11.93,5.32,-5.95,7.55,25.09,2503.1997,62792.7644745,16.16,0.16163242805603,15486.9894,722850,"13.1.1","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Mountains","Mean Temperature of Wettest Quarter","C",1.066,17.32,3.51,-9.25,11.73,18.22,2503.1997,45608.298534,16.16,0.16163242805603,15486.9894,722850,"13.1.1","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Mountains","Min Temperature of Coldest Month","C",1.59,-6.79,1.91,1.51,2.65,100,2503.1997,250319.97,16.16,0.16163242805603,15486.9894,722850,"13.1.1","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Mountains","Precipitation of Coldest Quarter","mm",1.06,294,212,156,293,2.29,2503.1997,5727.57123357,16.16,0.16163242805603,15486.9894,722850,"13.1.1","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Mountains","Precipitation of Warmest Quarter","mm",1.2,251,171.3,82.7,324,43.9,2503.1997,109890.46683,16.16,0.16163242805603,15486.9894,722850,"13.1.1","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Mountains","Precipitation of Wettest Quarter","mm",1.26,267,180,73.8,336,74.32,2503.1997,186037.801704,16.16,0.16163242805603,15486.9894,722850,"13.1.1","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Mountains","Temperature Annual Range (BIO5-BIO6)","C",-1.07,32.7,-1.46,-1.64,-1.21,2.54,2503.1997,6364.13491728,16.16,0.16163242805603,15486.9894,722850,"13.1.1","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Plateau","Annual Mean Temperature","C",1.47,7.47,1.3,1.21,1.35,100,86.5485,8654.85,0.56,0.0055884651151114,15486.9894,722850,"10.1.7","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Plateau","Isothermality (BIO2/BIO7) (* 100)","Percent",1.01,43.4,2.28,2.28,2.28,0.78,86.5485,67.0923972,0.56,0.0055884651151114,15486.9894,722850,"10.1.7","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Plateau","Max Temperature of Warmest Month","C",1.11,26.6,1.5,1.36,1.61,73.64,86.5485,6373.43154,0.56,0.0055884651151114,15486.9894,722850,"10.1.7","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Plateau","Mean Temperature of Driest Quarter","C",1.06,11.28,5.96,5.96,5.96,0.78,86.5485,67.0750875,0.56,0.0055884651151114,15486.9894,722850,"10.1.7","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Plateau","Mean Temperature of Wettest Quarter","C",0.794,19.7,4.76,-9.79,10.38,8.53,86.5485,738.258705,0.56,0.0055884651151114,15486.9894,722850,"10.1.7","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Plateau","Min Temperature of Coldest Month","C",1.52,-10.21,2.01,1.52,2.56,89.9,86.5485,7780.71015,0.56,0.0055884651151114,15486.9894,722850,"10.1.7","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Plateau","Precipitation of Coldest Quarter","mm",1.04,235,170,153,187,2.33,86.5485,201.2771916,0.56,0.0055884651151114,15486.9894,722850,"10.1.7","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Plateau","Precipitation of Warmest Quarter","mm",1.08,131,87.4,48.8,115,38,86.5485,3288.843,0.56,0.0055884651151114,15486.9894,722850,"10.1.7","3/28/2021"
1,"rmp_45","Southern_Rocky_Mountain_Dry_Mesic_Montane_Mixed_Conifer_Forest_and_Woodland","Arizona/New Mexico Plateau","Precipitation of Wettest Quarter","mm",1.17,146,99.1,49.3,187,72.87,86.5485,6306.789195,0.56,0.0055884651151114,15486.9894,722850,"10.1.7","3/28/2021"
